STATION CODE,LOCATIONS,STATE,TEMPERATURE in degree Centigrade] - Min,TEMPERATURE in degree Centigrade] - Max,TEMPERATURE in degree Centigrade] - Mean,D.O. (mg/l) [> 4 mg/l] - Min,D.O. (mg/l) [> 4 mg/l] - Max,D.O. (mg/l) [> 4 mg/l] - Mean,pH [6.5-8.5] - Min,pH [6.5-8.5] - Max,pH [6.5-8.5] - Mean,CONDUCTIVITY (µmhos/cm)] - Min,CONDUCTIVITY (µmhos/cm)] - Max,CONDUCTIVITY (µmhos/cm)] - Mean,B.O.D. (mg/l) [< 3 mg/l] - Min,B.O.D. (mg/l) [< 3 mg/l] - Max,B.O.D. (mg/l) [< 3 mg/l] - Mean,NITRATE- N+ NITRITE-N (mg/l)] - Min,NITRATE- N+ NITRITE-N (mg/l)] - Max,NITRATE- N+ NITRITE-N (mg/l)] - Mean,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Min,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Max,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Mean,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Min,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Max,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Mean
2775,"KABINI AT BATHING GHAT, NANJANAGUD",KARNATAKA,26,30,27.42,2.4,6.2,4.83,7.2,8.2,7.68,156,468,301.75,2,5,2.83,0.2,0.55,0.39,1600,5800,2433.33,1600,28000,7116.67
1208,BHAVANI AT ELACHIVAZHY,KERALA,23,28.5,24.95,6.4,7.8,7.08,7,8.5,7.76,51,203,121.7,0.2,1.4,0.56,0.1,0.8,0.56,20,600,284,60,1100,566
1201,BHAVANI AT PATHIRAKALIAMMAN KOIL,TAMILNADU,20,30,25.08,6.7,8.6,7.91,7.2,8.19,7.72,63.6,357,148.63,0.11,1.86,0.71,0.04,0.3,0.16,20,110,75.83,40,270,160
1204,BHAVANI AT SIRUMUGAI,TAMILNADU,20,30,25.17,6.6,9,7.8,7.1,8.12,7.67,54.4,267,142.23,0.21,2.01,0.81,0.05,0.97,0.25,2,130,73.5,20,270,159.17
1321,BHAVANI AT BHAVANI SAGAR,TAMILNADU,26,29,27.75,4.7,9.2,6.63,7.2,8.34,7.69,98.4,483,214.76,0.72,1.64,1.05,0.03,0.27,0.15,90,210,133.33,170,390,260
1205,BHAVANI AT BHAVANI,TAMILNADU,27,29,28.08,2,9,5.87,7.5,8.29,7.8,196,429,337.83,0.2,2.22,0.99,0.02,0.39,0.17,90,170,133.33,210,390,283.33
3019,"BHAVANI AT D/S OF BHAVANI SAGAR, SATHYAMANGALAM, ERODE",TAMILNADU,26,29,27.83,5.3,8,6.58,6.8,8.5,7.55,104.9,283,198.81,0.46,2.03,1.07,0.05,0.3,0.17,90,170,124.17,210,330,243.33
3020,"U/S OF KALINGARAYAN CANAL (B5), ERODE",TAMILNADU,26,32,28.4,4.3,6.9,5.84,7.5,8.21,7.88,289,744,432.2,0.44,2.64,1.08,0.06,0.7,0.22,110,210,145,220,390,295
3021,"D/S OF KALINGARAYAN CANAL (B10), ERODE",TAMILNADU,26,33,29.1,2,6.2,4.51,7.4,8.2,7.8,320,838,504,0.49,4.23,2.11,0.06,0.5,0.18,110,490,204,210,700,371
3024,"SARABANGA AT SALEM, D/S OF TEXTILE DYEING INDUSTRIES EFFLUENT",TAMILNADU,25,34,30.17,0,0,0,6.99,8.3,7.59,1057,4680,2904.75,1,126,36.07,0.1,9.22,1.37,7000,4000000,716500,11000,5000000,1302833
3022,"THIRUMANIMUTHAR AT SALEM,  D/S OF SAGO & TEXTILE DYING INDUSTRIES",TAMILNADU,28,34,30.5,0,5.9,2.08,7.4,8,7.64,1075,3062,2380.33,1.17,67,28.74,0.09,11.95,1.54,170,20000000,1663528,390,30000000,2920648
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
