STATION CODE,LOCATIONS,STATE,TEMPERATURE in degree Centigrade] - Min,TEMPERATURE in degree Centigrade] - Max,TEMPERATURE in degree Centigrade] - Mean,D.O. (mg/l) [> 4 mg/l] - Min,D.O. (mg/l) [> 4 mg/l] - Max,D.O. (mg/l) [> 4 mg/l] - Mean,pH [6.5-8.5] - Min,pH [6.5-8.5] - Max,pH [6.5-8.5] - Mean,CONDUCTIVITY (µmhos/cm)] - Min,CONDUCTIVITY (µmhos/cm)] - Max,CONDUCTIVITY (µmhos/cm)] - Mean,B.O.D. (mg/l) [< 3 mg/l] - Min,B.O.D. (mg/l) [< 3 mg/l] - Max,B.O.D. (mg/l) [< 3 mg/l] - Mean,NITRATE- N+ NITRITE-N (mg/l)] - Min,NITRATE- N+ NITRITE-N (mg/l)] - Max,NITRATE- N+ NITRITE-N (mg/l)] - Mean,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Min,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Max,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Mean,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Min,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Max,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Mean
1005.0,BEAS AT EXIT OF TUNNEL DEHAL POWER HOUSE,HIMACHAL PRADESH,6.0,20.0,12.1154,7.7,12.4,10.2,7.52,8.31,7.86769,65.0,156.0,100.692,0.1,0.2,0.1,0.247,1.25,0.73362,22.0,49.0,30.6154,70.0,220.0,137.615
1550.0,BEAS AT U/S MANDI,HIMACHAL PRADESH,8.9,20.0,15.2615,7.4,10.7,8.98462,7.44,8.39,8.05154,73.0,182.0,131.923,0.1,0.3,0.18462,0.245,1.694,0.81377,26.0,70.0,43.2308,110.0,350.0,216.923
1006.0,BEAS AT D/S MANDI,HIMACHAL PRADESH,9.1,22.0,16.3154,7.1,10.4,8.77692,6.46,8.5,7.80154,107.0,276.0,180.692,0.1,0.8,0.4,0.304,3.35,1.45008,46.0,240.0,134.923,220.0,1600.0,596.923
2601.0,BEAS AT D/S MANALI,HIMACHAL PRADESH,2.0,12.0,6.65385,6.6,9.7,8.55385,7.05,8.69,7.74231,53.0,123.0,82.9231,0.1,0.8,0.22308,0.04,1.452,0.54608,17.0,110.0,44.5385,70.0,350.0,187.462
2602.0,BEAS AT U/S KULLU,HIMACHAL PRADESH,3.0,13.0,7.97692,6.1,9.8,8.53846,7.4,8.43,7.83231,49.0,163.0,96.7692,0.1,0.2,0.16154,0.131,1.56,0.64485,33.0,170.0,73.6923,140.0,920.0,310.769
2603.0,BEAS AT D/S PANDOH DAM,HIMACHAL PRADESH,6.1,26.0,14.2308,7.3,9.9,8.75385,7.64,8.32,7.92462,65.0,155.0,109.308,0.1,0.2,0.12308,0.225,1.487,0.87969,23.0,70.0,40.8462,110.0,280.0,184.615
1693.0,BEAS AT TALWARA H/W,PUNJAB,12.0,25.0,18.6667,7.4,7.8,7.6,7.0,7.5,7.175,273.0,286.0,279.5,0.3,0.6,0.45,1.1,1.6,1.325,11.0,90.0,60.3333,50.0,500.0,215.0
1694.0,BEAS AT U/S PATHANKOT,PUNJAB,13.0,25.0,19.0,6.8,7.8,7.275,7.1,7.6,7.25,258.0,302.0,274.25,0.7,0.8,0.75,0.9,1.8,1.35,100.0,130.0,112.5,500.0,500.0,500.0
1695.0,BEAS AT D/S PATHANKOT,PUNJAB,11.0,25.0,18.6667,6.4,7.6,6.975,6.9,7.6,7.25,308.0,513.0,411.25,1.0,1.4,1.225,1.4,2.5,1.875,120.0,170.0,142.5,500.0,700.0,575.0
1010.0,"BEAS AT MIRTHAL BRIDGE, GURDASPUR",PUNJAB,13.0,25.0,19.3333,6.7,7.4,7.05,7.1,7.5,7.275,252.0,326.0,285.75,0.6,1.0,0.8,1.4,2.9,2.125,110.0,130.0,122.5,500.0,700.0,550.0
1294.0,BEAS AT 1KM.D/S OF EFFL. DIS. PT AT MUKERIAN,PUNJAB,13.0,25.0,19.3333,6.8,7.2,7.025,7.0,7.6,7.25,275.0,338.0,304.25,1.1,1.2,1.175,1.8,3.0,2.45,300.0,800.0,600.0,900.0,1300.0,1100.0
1011.0,BEAS AT G.T.RD UNDER BDG. NR KAPURTHALA,PUNJAB,9.0,25.0,18.0,7.2,7.5,7.325,7.0,7.4,7.275,268.0,342.0,296.0,0.4,1.2,0.775,1.0,3.5,2.425,120.0,700.0,412.5,500.0,1200.0,875.0
1696.0,BEAS AT U/S GOINDWAL,PUNJAB,10.0,25.0,18.3333,6.6,7.4,7.125,7.0,7.6,7.225,280.0,331.0,300.5,0.5,1.0,0.65,1.8,3.4,2.8,130.0,600.0,360.0,600.0,1100.0,850.0
1012.0,BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,PUNJAB,9.0,25.0,18.0,6.8,7.4,7.15,7.2,7.5,7.35,272.0,356.0,302.25,0.6,1.4,0.85,1.9,5.1,3.5,210.0,900.0,577.5,900.0,1300.0,1100.0
1697.0,"BEAS AT HARIKE,",PUNJAB,13.0,25.0,19.6667,7.0,7.8,7.525,7.0,7.5,7.225,265.0,340.0,292.25,0.3,1.0,0.55,1.4,3.0,2.25,100.0,130.0,112.5,500.0,800.0,600.0
1037.0,BRAHMANI AT U/S PANPOSH,ORISSA,23.0,33.0,27.33,5.0,8.7,7.41,7.0,8.3,7.85,107.0,206.0,148.58,1.0,6.3,2.07,0.09,0.5,0.3,1300.0,9200.0,3191.67,2100.0,16000.0,6075.0
1038.0,BRAHMANI AT D/S PANPOSH,ORISSA,22.0,32.0,27.0,5.2,9.2,6.74,6.8,8.3,7.65,170.0,363.0,277.92,2.4,5.6,4.01,0.2,9.4,5.17,7900.0,54000.0,23983.3,17000.0,92000.0,42333.3
1302.0,BRAHMANI AT ROURKELA D/S,ORISSA,24.0,33.0,27.92,5.2,8.6,7.11,7.2,8.1,7.68,171.0,338.0,235.83,2.0,4.4,3.18,0.45,6.37,2.99,2200.0,54000.0,16800.0,3900.0,92000.0,33025.0
2414.0,ROURKELA FDS AT BIRITOLA,ORISSA,23.0,35.0,28.5,6.9,9.1,8.12,7.4,8.2,7.89,113.0,335.0,192.25,1.2,3.0,2.25,0.38,3.11,1.51,790.0,7900.0,3957.5,2400.0,13000.0,7341.67
1039.0,BRAHMANI AT BONAIGARH,ORISSA,23.0,36.0,28.67,7.1,11.5,8.18,7.0,8.4,7.8,131.0,226.0,180.67,0.8,2.0,1.29,0.23,2.09,1.11,45.0,5400.0,1398.75,130.0,9200.0,2840.83
1040.0,BRAHMANI AT RENGALI,ORISSA,24.0,36.0,29.83,0.3,9.9,7.51,6.8,8.3,7.71,99.0,180.0,136.5,1.0,2.6,1.33,0.06,2.01,0.47,20.0,2400.0,962.5,78.0,9200.0,2505.67
1041.0,BRAHMANI AT SAMAL,ORISSA,24.0,35.0,29.25,6.6,8.7,7.68,7.2,8.4,7.79,112.0,196.0,140.17,1.1,2.2,1.51,0.06,1.01,0.48,45.0,5400.0,1310.42,170.0,9200.0,2784.17
1303.0,BRAHMANI AT TALCHER U/S,ORISSA,20.0,36.0,28.08,7.0,8.7,7.69,7.2,8.5,8.08,123.0,204.0,153.08,0.9,2.8,1.72,0.01,0.87,0.35,330.0,3500.0,1341.67,790.0,9200.0,2924.17
2415.0,"TALCHER FU/S (INTAKE WELL OF MCL, TALCHER)",ORISSA,19.0,37.0,28.25,6.9,8.6,7.73,6.8,8.4,7.84,111.0,198.0,139.67,0.9,2.0,1.43,0.11,1.63,0.45,170.0,2400.0,587.5,460.0,5400.0,1240.0
2416.0,TALCHER FD/S,ORISSA,20.0,35.0,28.42,6.7,8.8,7.58,6.4,8.4,7.81,116.0,208.0,170.58,1.2,2.3,1.83,0.01,9.67,1.01,700.0,11000.0,4250.0,1700.0,22000.0,7700.0
1042.0,BRAHMANI AT KAMALANGA,ORISSA,21.0,36.0,29.17,6.0,10.0,7.78,7.3,8.3,7.93,110.0,231.0,169.42,1.3,2.6,2.13,0.02,1.16,0.42,3300.0,24000.0,10575.0,7000.0,54000.0,20183.3
2417.0,"DHENKANAL D/S, DHENKANAL TOWN",ORISSA,25.0,35.0,29.67,7.0,9.6,7.93,7.1,8.4,7.91,111.0,196.0,156.17,0.6,2.4,1.55,0.06,1.49,0.44,1700.0,92000.0,14516.7,3300.0,200000.0,26733.3
1043.0,BRAHMANI AT BHUBAN,ORISSA,25.0,37.0,29.0,6.3,10.2,7.98,7.2,8.2,7.84,114.0,193.0,146.5,1.0,2.0,1.38,0.07,3.48,0.83,330.0,7000.0,1830.83,780.0,9400.0,3397.5
2418.0,KABATABANDHA (BEFORE IMPACT OF INDUSTRIAL ACTIVITY IN KALINGANAGAR AREA),ORISSA,25.0,33.0,28.5,6.1,9.1,7.5,7.4,8.4,7.94,114.0,195.0,152.25,0.8,2.4,1.48,0.05,4.21,0.91,230.0,54000.0,6016.67,790.0,92000.0,10574.2
1044.0,BRAHMANI AT DHARMASHALA,ORISSA,19.0,32.0,27.33,2.1,9.8,7.31,7.1,8.3,7.89,115.0,194.0,148.33,0.6,2.0,1.38,0.07,2.37,0.59,460.0,17000.0,3270.83,1100.0,28000.0,6033.33
1045.0,BRAHMANI AT PATTAMUNDAI,ORISSA,25.0,34.0,28.67,7.1,10.4,7.98,6.6,8.4,7.8,132.0,292.0,196.17,0.8,7.0,2.03,0.06,2.29,0.57,490.0,5400.0,2223.33,790.0,9200.0,4682.5
2413.0,KOEL U/S (A/C OF RIVER KARO),ORISSA,23.0,35.0,27.58,5.5,9.6,7.36,6.9,8.4,7.83,126.0,239.0,174.33,0.6,2.2,1.61,0.06,2.15,0.53,230.0,3500.0,1447.5,700.0,9200.0,3836.67
2419.0,KHANDITARA (D/S OF INDUSTRIAL ACTIVITIES AT KALINGA NAGAR),ORISSA,20.0,32.0,27.58,6.6,12.8,8.04,6.9,8.4,7.8,110.0,203.0,140.17,1.0,2.8,1.72,0.05,1.66,0.43,790.0,5400.0,1667.5,1700.0,9200.0,3133.33
2420.0,AUL,ORISSA,25.0,35.0,28.92,6.5,8.5,7.54,7.6,8.3,7.97,122.0,218.0,156.5,1.1,2.8,1.73,0.11,2.93,0.94,220.0,7000.0,2218.33,790.0,11000.0,3815.83
1260.0,BRAHAMPUTRA AT KHERGHAT (A/C WITH DIBANG & DIHANG),ASSAM,18.0,25.0,22.08,4.2,10.8,7.57,6.9,7.6,7.28,76.0,198.0,130.67,0.6,2.6,1.67,0.11,0.27,0.18,0.0,730.0,60.83,360.0,1500.0,782.5
1030.0,BRAHAMPUTRA AT DIBRUGARH,ASSAM,17.0,25.0,21.42,5.7,9.1,7.61,6.8,7.6,7.18,83.0,222.0,129.67,0.7,3.1,1.69,0.0,0.21,0.12,0.0,700.0,90.91,360.0,2800.0,1132.73
1262.0,BRAHAMPUTRA AT NIMATIGHAT,ASSAM,17.0,28.0,23.33,5.4,7.7,6.49,6.7,7.8,7.21,85.0,210.0,137.42,0.6,2.5,1.45,0.1,2.1,0.31,0.0,910.0,105.83,300.0,2300.0,970.0
1526.0,BRAHMPUTRA AT DHENUKHAPAHAR,ASSAM,18.0,27.0,22.55,7.9,8.7,8.45,6.8,7.7,7.24,79.0,253.0,151.64,0.4,3.6,1.79,0.1,0.22,0.14,0.0,360.0,32.73,0.0,2000.0,919.09
1031.0,BRAHAMPUTRA AT PANDU,ASSAM,19.5,31.0,22.92,5.5,8.8,7.45,6.6,7.8,7.21,95.0,224.0,144.0,0.9,2.1,1.22,0.1,0.21,0.15,0.0,360.0,80.0,700.0,2000.0,1002.5
1299.0,BRAHAMPUTRA AT JOGIJHOGA NEAR BRIDGE,ASSAM,18.0,30.0,25.25,5.6,6.9,6.5,7.1,8.1,7.49,85.0,234.0,149.17,0.8,2.0,1.35,0.1,0.3,0.16,0.0,0.0,0.0,720.0,1500.0,973.33
2069.0,"BRAHMPUTRA NR WATER INTAKE POINT AT KACHARIGHAT, PANBAZAR, GUWAHATI",ASSAM,18.0,30.0,25.63,6.7,8.2,7.45,7.0,8.0,7.45,101.0,205.0,133.25,1.3,2.8,1.95,0.16,0.46,0.25,0.0,360.0,180.0,700.0,1400.0,980.0
2064.0,"BRAHMAPUTRA AT CHANDRAPUR, GUWAHATI",ASSAM,20.0,32.0,26.0,5.5,8.0,6.9,7.0,7.7,7.43,73.0,359.0,159.75,0.8,1.0,0.88,0.1,0.31,0.2,0.0,0.0,0.0,300.0,700.0,430.0
2067.0,"BRAHMPUTRA AT SUALKUCHI, DIST. KAMRUP",ASSAM,22.0,30.0,26.25,6.6,8.5,7.75,6.9,7.3,7.05,101.0,210.0,151.75,0.5,0.9,0.75,0.1,0.14,0.11,0.0,0.0,0.0,720.0,910.0,817.5
2066.0,BRAHMAPUTRA AT DHUBRI,ASSAM,20.0,31.0,27.25,6.5,7.2,6.78,7.2,7.6,7.45,67.0,198.0,125.0,0.7,2.6,1.63,0.1,0.22,0.16,0.0,360.0,90.0,360.0,1100.0,820.0
1198.0,CAUVERY AT NAPOKULU BDG (D/S),KARNATAKA,22.0,28.0,24.75,5.9,8.1,6.88,6.6,8.2,7.4,38.0,80.0,58.58,1.0,2.0,1.08,0.0,0.07,0.05,36.0,1600.0,1230.5,230.0,1600.0,1335.83
1195.0,CAUVERY AT KUSHAL NAGAR U/S (NEAR BAICHANAHALLI),KARNATAKA,24.0,29.0,25.67,6.0,8.1,7.13,7.1,8.6,7.69,55.0,170.0,105.42,1.0,2.0,1.08,0.07,0.2,0.12,260.0,1600.0,1302.5,1400.0,3500.0,1791.67
33.0,"CAUVERY AT KRS DAM, BALAMURIKSHETRA",KARNATAKA,25.0,28.0,26.08,6.3,8.0,7.1,7.5,8.7,8.13,100.0,285.0,217.17,1.0,2.0,1.17,0.15,0.49,0.28,170.0,1600.0,1258.33,1100.0,1600.0,1525.0
1386.0,CAUVERY AT D/S OF KAREKUARA,KARNATAKA,24.0,29.0,26.33,6.1,8.6,7.2,7.8,8.7,8.29,112.0,319.0,255.83,1.0,2.0,1.17,0.16,0.5,0.32,61.0,1600.0,1216.67,330.0,1600.0,1302.5
1171.0,"CAUVERY AT SRIRANGA PATTANNA, D/S OF ROAD BDG",KARNATAKA,24.0,32.0,26.67,5.1,7.1,6.08,7.4,8.2,7.86,152.0,376.0,305.67,2.0,4.0,2.67,0.2,0.53,0.4,1600.0,4300.0,2150.0,1600.0,22000.0,6200.0
34.0,CAUVERY AT SATHYAGALAM BRIDGE,KARNATAKA,25.0,28.0,26.75,4.8,8.5,6.67,7.1,8.6,7.88,44.0,462.0,303.83,1.0,4.0,1.83,0.17,0.53,0.4,400.0,1600.0,1320.0,1600.0,8400.0,2258.33
2773.0,CAUVERY AT BANNUR BRIDGE,KARNATAKA,26.0,30.0,27.42,5.7,14.1,11.76,7.3,8.7,7.94,270.0,426.0,364.58,1.0,3.0,1.92,0.33,0.6,0.46,270.0,1600.0,1281.67,1100.0,1700.0,1550.0
2774.0,CAUVERY AT RANGANATHITTU,KARNATAKA,23.0,30.0,25.67,5.5,6.9,6.47,7.4,8.6,8.0,138.0,326.0,268.92,1.0,4.0,2.0,0.18,0.51,0.33,1600.0,3300.0,1791.67,1600.0,16000.0,4466.67
50.0,CAUVERY AT METTUR,TAMILNADU,27.0,33.0,30.25,4.7,8.6,6.24,7.5,8.56,7.9,328.0,1479.0,476.58,0.25,2.85,1.12,0.07,0.29,0.17,110.0,170.0,135.83,210.0,330.0,275.0
1322.0,CAUVERY AT 1KM. D/S OF BHAVANI RIVER CONFL.,TAMILNADU,24.0,32.0,27.83,2.6,7.1,5.36,7.6,8.32,7.88,346.0,550.0,430.83,0.14,2.15,1.1,0.04,0.6,0.2,130.0,210.0,155.83,260.0,400.0,311.67
51.0,CAUVERY AT PALLIPPALAYAM,TAMILNADU,25.0,31.0,26.92,1.7,7.9,5.6,7.3,8.27,7.79,325.0,597.0,479.08,0.87,2.64,1.49,0.04,0.49,0.18,110.0,270.0,173.33,260.0,400.0,329.17
1320.0,CAUVERY AT ERODE NEAR CHIRAPALAYAM,TAMILNADU,24.0,33.0,29.0,1.3,7.6,4.88,7.3,8.3,7.85,5.0,1361.0,527.0,0.28,15.3,3.53,0.03,0.8,0.19,130.0,11000.0,1341.67,270.0,22000.0,2554.17
1323.0,CAUVERY AT VELORE NEAR KATTIPALAYAM,TAMILNADU,24.0,30.0,26.08,5.4,8.8,7.12,7.6,8.43,7.97,364.0,730.0,518.5,0.14,3.2,1.31,0.06,0.75,0.23,110.0,220.0,134.17,220.0,340.0,276.67
3015.0,"CAUVERY AT PUGALUR, KARUR",TAMILNADU,26.0,37.0,30.0,5.0,8.6,6.77,7.32,8.3,7.89,448.0,946.0,672.17,0.15,3.81,1.2,0.03,0.31,0.19,110.0,220.0,161.67,270.0,390.0,311.67
1324.0,CAUVERY AT MOHANUR NEAR PATTAIPALAYAM,TAMILNADU,24.0,29.0,25.92,2.8,9.2,5.88,7.4,8.36,7.87,385.0,798.0,548.33,0.35,6.48,1.77,0.02,1.17,0.27,110.0,260.0,152.5,220.0,390.0,318.33
1451.0,CAUVERY AT THIRUMUKKUDAL-CONFL. PT.OF R. AMRAVAT,TAMILNADU,27.0,34.0,29.67,4.9,8.7,7.06,7.7,8.4,8.11,456.0,831.0,637.17,0.31,1.98,0.72,0.04,0.4,0.23,110.0,170.0,139.17,260.0,340.0,284.17
31.0,CAUVERY AT MUSIRI,TAMILNADU,26.0,30.0,28.42,4.8,9.0,6.99,7.7,8.44,7.99,455.0,747.0,651.67,0.31,2.21,1.12,0.09,1.14,0.25,70.0,170.0,139.17,170.0,330.0,279.17
3016.0,"CAUVERY AT PETTAIVAITHALAI, TRICHY",TAMILNADU,26.0,30.0,28.5,4.1,8.4,6.78,7.26,8.4,7.92,515.0,981.0,684.42,0.24,3.11,1.19,0.07,0.51,0.21,110.0,170.0,140.0,220.0,340.0,285.83
1202.0,CAUVERY AT TIRUCHIRAPPALLI U/S,TAMILNADU,26.0,30.0,28.25,5.9,7.8,7.08,7.35,8.5,7.93,378.0,694.0,589.33,0.02,2.71,1.09,0.05,0.7,0.21,70.0,170.0,121.67,170.0,320.0,270.83
1325.0,CAUVERY AT TIRUCHIRAPPALLI D/S,TAMILNADU,26.0,30.0,28.0,3.6,7.6,5.62,7.0,8.6,7.74,436.0,1041.0,819.83,0.26,10.64,2.12,0.02,0.98,0.23,110.0,330.0,179.17,260.0,700.0,375.83
1203.0,"CAUVERY AT TRICHY,GRAND ANAICUT",TAMILNADU,26.0,30.0,28.0,2.9,7.6,5.52,7.0,8.17,7.75,406.0,1032.0,807.42,0.77,8.97,1.85,0.06,0.95,0.25,70.0,260.0,150.83,170.0,470.0,315.83
1206.0,CAUVERY AT THANJAVUR,TAMIL NADU,20.0,31.0,26.5,4.7,8.2,6.93,7.76,8.41,8.17,358.0,1098.0,766.67,0.18,2.1,0.98,0.04,0.32,0.19,110.0,170.0,128.33,210.0,330.0,265.0
3018.0,"CAUVERY AT MAYILADUTHURAI, NAGAPATTINAM",TAMILNADU,24.0,24.0,24.0,2.5,8.8,6.16,7.5,8.67,7.96,352.0,1686.0,722.0,0.1,1.9,0.82,0.03,0.94,0.27,110.0,270.0,142.0,170.0,390.0,246.0
3012.0,"CAUVERY AT KOMARAPALAYAM, NAMAKA",TAMILNADU,25.0,32.0,27.82,3.1,7.5,5.25,7.5,8.33,7.79,338.0,574.0,479.73,0.1,9.32,2.47,0.08,0.58,0.21,110.0,330.0,161.82,220.0,490.0,321.82
3013.0,"CAUVERY AT URRACHIKOTTAI, ERODE",TAMILNADU,27.0,29.0,28.0,4.1,8.3,6.48,6.91,8.47,7.77,163.0,424.0,339.75,0.19,1.98,0.94,0.03,0.31,0.16,110.0,170.0,130.0,210.0,330.0,279.17
3014.0,"CAUVERY AT VAIRAPALAYAM, NAMAKAL",TAMILNADU,25.0,30.0,27.75,3.4,7.0,5.24,7.4,8.32,7.88,303.0,510.0,417.17,0.3,3.54,1.63,0.04,0.94,0.24,110.0,220.0,172.5,210.0,470.0,323.33
3017.0,"CAUVERY AT KUMBAKONAM, THANJAVUR",TAMILNADU,22.0,32.0,27.78,5.8,8.4,6.72,7.46,8.4,7.96,403.0,674.0,571.22,0.49,2.5,1.2,0.06,0.27,0.18,80.0,140.0,118.89,170.0,330.0,252.22
1326.0,CAUVERY AT COLEROON,TAMILNADU,28.0,32.0,30.92,5.6,8.5,7.03,7.3,8.9,8.17,521.0,41100.0,8300.25,0.11,1.66,0.79,0.05,0.67,0.21,2.0,210.0,73.33,2.0,340.0,148.17
1327.0,CAUVERY AT PITCHAVARAM,TAMILNADU,27.0,33.0,30.88,1.3,7.7,4.9,7.3,9.1,8.34,524.0,6580.0,2121.5,0.53,21.9,3.57,0.04,1.25,0.31,2.0,1300.0,212.17,2.0,2200.0,378.83
1331.0,DAMODAR AT DISHERGARH VILL.(NR.BIHAR-WEST BENGAL BORDER),WEST BENGAL,19.0,35.0,26.54,6.2,10.5,8.37,6.72,8.4,7.51,160.0,276.0,219.92,1.2,5.6,3.35,0.19,0.52,0.33,200.0,90000.0,8000.0,400.0,200000.0,15483.3
1332.0,DAMODAR AT D/S OF IISCO AFTER 3RD OUTFALL AT DHENNA,WEST BENGAL,20.0,35.0,27.13,6.5,11.1,8.31,7.14,8.36,7.7,173.0,337.0,247.17,0.4,3.2,1.91,0.18,0.51,0.32,200.0,2100.0,708.33,400.0,22000.0,4658.33
1333.0,DAMODAR AT NARAINPUR AFTER CONFL. OF NUNIA NALLAH,WEST BENGAL,20.0,34.5,26.75,5.5,10.2,7.85,7.02,8.17,7.68,199.0,452.0,292.0,1.75,6.25,3.17,0.23,0.62,0.36,200.0,14000.0,2083.33,700.0,90000.0,13150.0
1334.0,DAMODAR NEAR MUJHER MANA VILLAGE AFTER CONF. OF TAMLA NALLAH,WEST BENGAL,19.0,35.5,29.38,5.0,8.8,6.88,7.12,8.7,7.86,286.0,741.0,466.0,3.2,8.04,4.82,0.45,3.69,2.16,400.0,90000.0,16825.0,1700.0,200000.0,68808.3
1335.0,"DAMODAR AT HOOGHLY, DURGACHAK, NEAR PATHIKALI",WEST BENGAL,24.0,32.0,28.63,5.3,8.2,6.71,6.43,7.77,7.31,1717.0,17910.0,8395.83,1.05,6.55,2.98,0.0,0.84,0.35,40000.0,300000.0,103333.0,65000.0,5000000.0,646667.0
2527.0,DAMODAR AT WATER INTAKE POINT FOR BURDWAN TOWN,WEST BENGAL,23.0,34.5,29.0,5.8,11.2,8.87,7.35,8.55,7.91,212.0,352.0,278.33,1.7,6.7,3.28,0.24,0.48,0.33,200.0,35000.0,4941.67,400.0,200000.0,31941.7
1336.0,BARAKAR AT ASANSOL (WATER INTAKE POINT),WEST BENGAL,19.0,35.0,27.08,6.4,10.5,8.05,7.24,8.24,7.76,159.0,279.0,210.0,1.2,4.6,2.78,0.14,0.63,0.33,200.0,90000.0,11083.3,600.0,200000.0,25441.7
2509.0,"D/S OF RUPNARAYAN AT KOLAGHAT, NEAR KOLAGHAT RAIL BRIDGE NO.3",WEST BENGAL,20.0,32.0,27.71,4.4,9.1,6.61,7.11,7.84,7.56,163.3,3270.0,913.61,0.9,5.1,2.35,0.02,0.65,0.32,8000.0,100000.0,31333.3,13000.0,500000.0,105583.0
1337.0,RUPNARAYAN B/C TO RIVER GANGA NEAR GEONKHALI,WEST BENGAL,20.0,32.0,27.92,5.6,7.9,6.49,6.33,7.98,7.43,303.0,10430.0,2518.33,0.4,2.3,1.26,0.0,0.76,0.37,2000.0,30000.0,14750.0,4000.0,200000.0,52250.0
